,count,hate_speech,offensive_language,neither,class,tweet
17638,3,1,2,0,1,rt ugly hoe loudest u need duck hide frfr
17639,3,0,3,0,1,rt hoe wearin flower around head hope bee sting as
17640,3,0,3,0,1,rt crazy bitch fml
17641,3,1,2,0,1,rt porn hoe moan everything weary_face nigga unbutton shirt moaning like stfu
17642,3,0,0,3,2,rt see get guy love adventure need speed charlie brown
17643,3,2,1,0,0,rt look faggot
17644,3,0,3,0,1,rt really nice get know bitch get used
17645,3,0,2,1,1,rt time hoe
17646,3,0,0,3,2,rt make paper ball trash
17647,3,0,3,0,1,rt rt killed bitch dick
17648,3,0,0,3,2,rt yall gon na trash spirit airline travel w time even let fly plane time mi…
17649,3,0,2,1,1,rt hate seeing people bitch life even tried taco bell breakfast man har…
17650,3,0,3,0,1,rt kicker college football trash like yall even make yard field goalsu got one fucking job
17651,3,0,3,0,1,rt bitch tweeting relationship goal wno man job real desire stop hoe partying every weekend jus iph…
17652,6,0,4,2,1,rt overused hoe excuse lyric friend party party men vice versa yo…
17653,3,0,3,0,1,rt stay safe remember u girl u ur period go party and…bitch jus stay home u gross shit
17654,3,1,2,0,1,rt tweeting ur boyfriend get xbox live nigga got ta kill streak rn bitch shut
17655,3,0,1,2,2,rt would u let ur girl even go party without u thats retarded lol u must want get cheated
17656,3,0,3,0,1,rt new year resolution smoke weed make money fuck bitch
17657,3,0,3,0,1,rt mary backstabbing bitch lie deceives
17658,3,0,1,2,2,rt bro made ugly chick festival drunk known larry bird hit three …
17659,6,0,6,0,1,rt girlfriend cheated dumped dating mom bitch step daughter texas tec…
17660,3,0,0,3,2,rt almost child balochistan never school followed sindh kp punjab …
17661,3,0,0,3,2,rt twitter bird logo join egg home button birdhouse
17662,3,0,3,0,1,rt johnny manziels byeweek stat line bud light platinum shot patron side bitch fuck given
17663,4,0,1,3,2,rt red hot chili pepper longest nipslip super bowl half time show history
17664,3,0,3,0,1,rt rutgers terminated mike rice contract repeatedly calling cunt hurling ball finally kill
17665,3,0,3,0,1,rt bro fuck leaving lol great time forgot bros back ho…
17666,3,0,3,0,1,rt know bitch laughing even funny nigga
17667,3,0,0,3,2,rt deep fried oreo
17668,3,0,3,0,1,rt someone tell stop bitch
17669,3,0,0,3,2,rt crazy bird
17670,6,0,6,0,1,rt victoria real secret five nipple sideways vagina
17671,3,0,3,0,1,rt cheating hoe get old everyone want reach point mature enough stay faithful …
17672,3,0,3,0,1,rt ever ashamed unless hoe ashamed bitch
17673,3,0,3,0,1,rt bitch eyebrow hair makeup talkin bout eyebrow fleek smh sit lick thumb hoe
17674,3,0,3,0,1,rt drop hoe girl say dont want relationship
17675,3,0,3,0,1,rt bad bitch look good find good woman tell slippin push to…
17676,3,0,3,0,1,rt side nigga get pussy main nigga get argument
17677,3,0,3,0,1,rt beef bitch
17678,6,0,6,0,1,rt make today yo bitch
17679,3,0,3,0,1,rt serving size latin little bitch
17680,3,0,3,0,1,rt bitch shouldve got yard
17681,3,0,3,0,1,rt hows taste mothafucker mmmhmmm bitch
17682,3,0,3,0,1,rt shitty fuzzy hat made sure getting laid lmfao
17683,6,0,0,6,2,rt literally put whole trash bag lmfao
17684,3,0,3,0,1,rt day people find littlest dumbest thing bitch pathetic
17685,3,0,3,0,1,rt price wrong bitch
17686,3,0,0,3,2,rt answer phone coworker dead bird outside wan na split cw sorry finder keeper ri…
17687,3,0,2,1,1,rt dude seems flighty probably nip bud
17688,3,0,3,0,1,rt like fuccck man yall bitch wearing wig school
17689,3,0,3,0,1,rt kill bitch think bc got low body count hoe
17690,3,1,2,0,1,rt real nigga rule u drop blunt u got ta pas bitch u even get hit
17691,3,1,2,0,1,rt girl text back tweet text bitch bc want texting nigga d…
17692,3,0,3,0,1,rt aye everyone buy bombass brownie tomorrow wigga contain marijuana b…
17693,3,0,0,3,2,rt list mythical creature jackelope phoenix griffin fairy unicorn pegasus woman know want …
17694,3,1,2,0,1,rt know ya friend tellin u leave good fuck hating as hoe babe
17695,3,2,0,1,0,rt idc phone u got lol silly nigger
17696,3,0,3,0,1,rt u looked good highschool wack know pussy thru shit
17697,3,0,3,0,1,rt lmaooooooo aint fuckin bitch doo butt foreplaying fuck
17698,3,0,3,0,1,rt daughter hate freddy krueger mask got crib wheneva act put bitch nite
17699,3,0,3,0,1,rt pete carroll prolly got hoe lined player game bruh
17700,3,0,3,0,1,rt sooner later ya pussy gon tell truth let hope cause ima kill u
17701,3,0,3,0,1,rt warm pussy
17702,3,0,3,0,1,rt rocket blowing reminds time college blew tranny defense drunk tim…
17703,3,0,0,3,2,rt funny people take fantasy sport league seriously celebrated play dd mock…
17704,3,0,3,0,1,rt joke offend sorry happen lie pussy
17705,3,0,3,0,1,rt obviously morello oitnb cause crazy jealous bitch
17706,3,0,1,2,2,rt crow aberdeen photobombing pic steve black via
17707,3,0,3,0,1,rt messis like back bitch smirking_face lmao face_with_tears_of_joy
17708,3,0,3,0,1,rt karate bitch
17709,3,1,2,0,1,rt saying slut favorite shade lipstick pussy
17710,6,0,5,1,1,rt many hoe z e r 。 。
17711,3,0,3,0,1,rt care bitch hoe damn self
17712,3,0,3,0,1,rt finna hit bitch handful salt
17713,3,0,2,1,1,rt bae come tryna catch pokemon bae horny tho bitch fucking mewtwo
17714,3,0,3,0,1,rt hot pocket hoe
17715,3,0,3,0,1,rt karma bitch
17716,3,0,3,0,1,rt wish bitch would angry_face
17717,3,0,3,0,1,rt nigga cheat loyal beautiful woman fucking trash
17718,3,0,0,3,2,rt remember game winning jack right last summer yankee stadium started p…
17719,3,0,3,0,1,rt die take casket club bitch twerk putting fun back funeral
17720,3,0,3,0,1,rt snail hoe parent left gon na gone min snail ok snail hoe im horny af snail http…
17721,3,0,1,2,2,rt shy glizzy decent af
17722,3,0,2,1,1,rt gummy worm bitch beast
17723,3,0,1,2,2,rt lemon get called uncle tom like
17724,3,0,3,0,1,rt nigga message like face_blowing_a_kiss twitter like fuck bitch raised_fist nigga one gone drake or…
17725,3,0,3,0,1,rt pull bitch elementary school parent could afford count color box sharpener back…
17726,3,0,3,0,1,rt fucking guaranteed pussy trying get pussy end pussy
17727,3,0,0,3,2,rt nerf hell bird longer attack long range lower damage follow forever
17728,3,0,3,0,1,rt believe bitch find remotely appealing
17729,3,0,0,3,2,rt charlie sheen idol
17730,3,1,2,0,1,rt always wear black cause ready funeral bitch
17731,3,0,3,0,1,rt go wrong started talking went wrong trusted bitch as
17732,6,0,6,0,1,rt public place ya side hoe come outta loudly_crying_face
17733,3,0,3,0,1,rt fella would shit bitch asked like biggie skit take dick go home
17734,3,0,3,0,1,rt work pussy code real man
17735,3,1,2,0,1,rt lot yall hoe pretty nigga enlarge avi
17736,3,0,3,0,1,rt care much pussy get still got jack dick
17737,3,0,3,0,1,rt wonder many yall hoe got homegrown sex tape online uoeno
17738,3,0,3,0,1,rt got every hoe see weak nigga
17739,3,0,0,3,2,rt miami rt houston many trash driver
17740,3,0,3,0,1,rt twitter hoe different bitch want text dm day hoe trying fuck something
17741,3,0,3,0,1,rt start liking hoe really like give pussy consistent basis
17742,3,0,3,0,1,rt son lmao rt gon na cry every time rt bitch
17743,3,0,0,3,2,rt twitch play call duty enter trash talk chat autoaim rest
17744,3,0,3,0,1,rt fucking hoe nigga waka hate man t…
17745,3,0,3,0,1,rt baddest blind bitch
17746,3,1,2,0,1,rt faggot rt club good lookin bitch gold teeth tho confused …
17747,3,0,3,0,1,rt obama aint playin hoe
17748,3,0,3,0,1,rt happy cunt bag
17749,3,0,3,0,1,rt girl know got hoe
17750,3,0,0,3,2,rt soulja boy trash gon na act like never cranked superman
17751,6,0,6,0,1,rt oh hit boo bitch got hit jaw
17752,3,1,2,0,1,rt oh missed bitch bitxhes got socked face
17753,3,0,3,0,1,rt listen bitch cheat bitch soooooo hurt bitch cheat back
17754,3,0,3,0,1,rt bitch work gone make slap head fuckin neck
17755,3,0,3,0,1,rt yo bag gucci still ugly hoe shut
17756,3,0,3,0,1,rt post picture chrus like morning little nigga favorite retweet hoe
17757,3,3,0,0,0,rt aint bout murder game pussy nigga shut 252 gang face_with_tears_of_joy
17758,3,0,3,0,1,rt 10000 dinner date yo man bitch pow
17759,3,0,2,1,1,rt pussywhipped
17760,3,0,3,0,1,rt got hoe every one see man godthat sex often …
17761,3,0,0,3,2,rt took picture ate brownie made new homie
17762,3,0,3,0,1,rt yall bitch needa start delivering
17763,3,0,2,1,1,rt hoe love justifying hoe action easily know hoeing
17764,3,0,3,0,1,rt tweet really shoe fit lace bitch wear
17765,3,0,3,0,1,rt bitch winking_face
17766,3,0,1,2,2,rt obersturmfuhrer matthias wife superb financial brian carry labelling presence see ho…
17767,3,0,3,0,1,rt bruh friend fuck ya bitch face_with_tears_of_joy
17768,3,0,0,3,2,rt see jumbotron jig
17769,3,0,3,0,1,rt girlfriend hate friendly bitch face_with_tears_of_joy
17770,3,1,2,0,1,rt quick bitch text another nigga whens shes mad
17771,3,0,3,0,1,rt hate people think mad sad cause talking nah chillin bitch
17772,3,0,3,0,1,rt im chill fuck ill still turn ur bitch as
17773,3,0,3,0,1,rt couple b c bad bitch double d popping e give f told g
17774,3,0,3,0,1,rt best twitter beef time called barbara hoe as cheating college bf pa…
17775,3,0,3,0,1,rt twitter jail pointless suppose tweet need instagram jail hoe shout shout …
17776,3,0,3,0,1,rt main bitch getting kicked curve lol
17777,3,0,2,1,1,rt sick as goal ned worldcup2014
17778,3,0,0,3,2,rt ok trash talkbut seen bama fan wishing harm injury towards lsu player
17779,3,0,3,0,1,rt sex bitch want neck bitch
17780,3,0,3,0,1,rt jealous bitch face_with_tears_of_joy
17781,3,1,2,0,1,rt crazy got know bitch felt betrayed judgment
17782,3,0,3,0,1,rt grown shit bird unamused_face
17783,3,0,3,0,1,rt bouta take shower fuck yo bitch
17784,9,0,9,0,1,rt naawww though yall hoe fu fucking play wme
17785,3,0,3,0,1,rt call woman bitch get
17786,3,0,3,0,1,rt ifshecantsuckthedickright slap forehead bitch need spankin discipline as face_with_tears_of_joy
17787,3,2,1,0,0,rt woke sore throat im cold nigger nigger terrible
17788,3,0,0,3,2,rt jihadi work accident seven taliban fighter including top commander killed roadside bomb detonate prematurely… h…
17789,3,0,1,2,2,rt sell larger sized condom sir gallon trash bag wink security escort …
17790,3,0,3,0,1,rt lol need halloween dress like ho know everyday another opportunity
17791,3,0,3,0,1,rt selling pussy dirt together fell putting blast even though the…
17792,3,0,3,0,1,rt hoe bust ha knee cap
17793,3,0,3,0,1,rt bro ask turn get pussy
17794,3,0,1,2,2,rt dearfuturehusband idea many brownie point get randomly play hair scratch …
17795,3,0,3,0,1,rt cry liberal bitch cry like daddy left mt republican abt take control state legisl…
17796,6,0,6,0,1,rt feminism noun perverted political ideology hateful bitch fat get airplane seat
17797,3,0,0,3,2,rt boy went trick treating charlie sheen dada jealous cause charlie gave really good candy cand…
17798,3,0,1,2,2,rt might better chance put trash can
17799,3,0,3,0,1,rt sorry bitch take luck beat
17800,3,0,2,1,1,rt redneck written lol drunk use gravity get flushed_face
17801,3,1,2,0,1,rt yall dude favorite faggot smh
17802,3,0,3,0,1,rt never snapchat bishop screenshotting son bitch
17803,3,0,3,0,1,rt tweet dont fw crayon ex gone subtweet saying bitch nigga fw crayon anyways
17804,3,0,2,1,1,rt baffle people talk upmost trash someone turn around close smh people probably it…
17805,3,0,1,2,2,rt finally warner bros making superhero film starring woman person color actor identifies queer
17806,3,0,3,0,1,rt fucking retarded question
17807,3,0,3,0,1,rt black man asked hey white boy like nigger well would use word personally said like st…
17808,3,2,1,0,0,rt black guy school asked colored printer library man use printer you…
17809,3,0,2,1,1,rt type eye makeup redneck woman use nascara
17810,3,0,3,0,1,rt woman complain chivalry dead yes congratulation bitch killed feminism
17811,3,0,3,0,1,rt give bitch ya heart rather purse
17812,3,3,0,0,0,rt justin beiber fucken gay cunt
17813,3,0,3,0,1,rt hell yea know wrong w brothas love cave hoe damn much stopitnow
17814,3,3,0,0,0,rt ashamed single life fuck w nasty faggot as white man
17815,3,0,3,0,1,rt captain save hoe jumped convo save hoe lls
17816,3,0,3,0,1,rt lmao bummy bitch
17817,3,0,3,0,1,rt want leave said going eat pussy afraid go leave cat alone
17818,3,0,3,0,1,rt wow call bitch could see looked like brady told crowd fck bitch
17819,3,0,0,3,2,rt gwen stefanis new single trash hilary duff britney fergie give go raise kid judg…
17820,3,2,1,0,0,rt reason called jesus monkey knew color farrakhanthetime
17821,3,1,2,0,1,rt hoe excite still lil nigga person_gesturing_NO
17822,3,0,3,0,1,rt bout bitch woman halloween
17823,3,1,2,0,1,rt bitch get away much behind social medium account popular twitter instagram lame broke fuck i…
17824,3,0,2,1,1,rt someone brings hoe front bae
17825,3,0,3,0,1,rt bitch as
17826,3,0,3,0,1,rt rt tryna get bitch linkedin
17827,3,0,2,1,1,rt hi mom last night cunt slapping texted grandpa bypass sorry get back no…
17828,3,0,3,0,1,rt aint worth pussy smelled like reused soap anyways
17829,3,1,2,0,1,rt allergic bullshit fuck boy basic bitch
17830,3,1,2,0,1,rt never seen nigga get laughed got test back bitch
17831,3,0,3,0,1,rt rt loudly_crying_face rt went way home depot take sink pic hate hoe
17832,3,0,3,0,1,rt know name story bio know hoe
17833,3,0,3,0,1,rt hoe really aint loyal face_with_tears_of_joy
17834,3,0,3,0,1,rt yo hoe hit da time
17835,3,0,0,3,2,rt great story really like camel jockey camel race tra…
17836,3,0,3,0,1,rt dressin impress bitch nigga
17837,6,0,6,0,1,rt yo bitch gucci mane rt bitch stoner hundred_points
17838,3,0,3,0,1,rt darkskin girl got juicy pussy tongue
17839,3,0,3,0,1,rt fat hoe belly shirt die
17840,3,0,3,0,1,rt percent yo bitch percent scrap
17841,3,0,3,0,1,rt fucking nigga bitch man use
17842,3,0,3,0,1,rt bitch th grade talking miss bae speak-no-evil_monkey naw bitch missed graduation flushed_face
17843,3,0,3,0,1,rt yo hood prolly fuck yo hoe
17844,3,0,3,0,1,rt working diz music studio soon nicca
17845,3,0,3,0,1,rt hoe basic break barney style face_with_tears_of_joy
17846,6,0,6,0,1,rt wet pussy make dick slip sweat_droplets
17847,3,0,3,0,1,rt bitch like heart taken since 312 love babe bitch isnt today
17848,3,0,3,0,1,rt retweet see ratchet hoe timeline
17849,3,0,3,0,1,rt fw friendly bitch
17850,3,0,3,0,1,rt girl good pussy possessed demon fact
17851,3,0,3,0,1,rt finna make power move wit bitch tax gone straight long wat told ha
17852,3,0,3,0,1,rt guess cool walk around ya titty seethru top shit hoe aint trippin
17853,3,0,3,0,1,rt see bitch walking around wearing rihanna ima grab titty hoe dare get mad fight ab…
17854,3,1,2,0,1,rt real nigga handle anything including bitch nigga
17855,3,0,0,3,2,rt coinckydink
17856,3,0,3,0,1,rt girl wan na hoe around turn gone regret shit afterwards
17857,3,0,3,0,1,rt hell nahh bitch respect damn body would wear shit public
17858,3,0,3,0,1,rt back g getting pregnant big deal bitch getting pregnant like else new
17859,3,2,1,0,0,rt pussy nigga would fuck chick stretch mark
17860,3,0,3,0,1,rt think sliden bitch slippen know truth knoww knoww knoww know knoww knoww i…
17861,3,0,2,1,1,rt woman hear bitch
17862,3,0,3,0,1,rt deletin emojis niggabitch contact name co mean shit anymore face_with_tears_of_joy
17863,3,1,2,0,1,rt lmfaoooooooooo rt lmaooo rt faggot ever wore tall tee took pant…
17864,3,0,2,1,1,rt hoe iphone case pair panty
17865,3,0,3,0,1,rt one good girl worth thousand bitch bride_with_veil two_women_holding_hands
17866,3,1,2,0,1,rt get downstairs fucking pussy
17867,9,0,9,0,1,rt get downstairs play im fifa bitch
17868,3,0,3,0,1,rt tell go hug one hoe actually
17869,3,0,3,0,1,rt meat forevea selling bitch face_with_tears_of_joy
17870,3,0,3,0,1,rt retweet save dumb bitch
17871,6,2,4,0,1,rt well would love stay chat total bitch
17872,3,0,0,3,2,rt day february waylon jennings left u honkytonk sky dreaming dream ht
17873,3,0,3,0,1,rt person big booty bitch
17874,3,0,3,0,1,rt cinco de way ho
17875,3,0,1,2,2,rt girl wear beany look cute stylish wear look like member drug cartel s…
17876,3,0,3,0,1,rt wow dolphin asked marry kiss guy right front rude as bitch
17877,3,0,0,3,2,rt great regular season ball bird
17878,3,1,2,0,1,rt biddin bitch family
17879,3,0,2,1,1,rt got ta pretty perfect body smart funny tall know cook good sex hoe h…
17880,3,0,3,0,1,rt nigga really new bitter bitch
17881,3,1,2,0,1,rt lack smh u nigger ur music knowledge
17882,3,0,3,0,1,rt ever club flyer hoe
17883,3,0,0,3,2,rt dying laughing russian wrestler mock girly man obamas workout video
17884,3,0,0,3,2,rt worst tweet ever pr pro manages sound racist mock aid single tweet
17885,3,0,0,3,2,rt low turnout reported charlie crist filed emergency motion extend voting hour broward co
17886,3,0,0,3,2,rt richard grenell wapos greg sargent mock voter id prof point proponent
17887,6,0,6,0,1,rt bitch try funny get beat real quick
17888,3,0,3,0,1,rt stay shutting hoe
17889,3,0,0,3,2,rt go slant pas outside linebacker situation
17890,3,0,3,0,1,rt cut hoe u stop talkin owe new hoe unamused_face fym
17891,3,0,1,2,2,rt one day turkey nip belly ready stuffing wet ours…
17892,4,0,4,0,1,rt hit blunt bruh tell go text hoe one hoe keep texting
17893,3,0,3,0,1,rt shit bird
17894,3,0,3,0,1,rt shut hoe as nigga
17895,6,1,5,0,1,rt sneak dissin hoe as nigga
17896,3,0,3,0,1,rt bitch shutup
17897,9,1,8,0,1,rt lol man bitch shut fuck upppppp
17898,3,0,3,0,1,rt lol man bitch shutup salty lowkey
17899,9,1,7,1,1,rt lol tryna raw doe bitch
17900,9,0,9,0,1,rt man hoe heaven stay taking day
17901,3,0,3,0,1,rt hell yea bitch
17902,3,1,2,0,1,rt suge knight deserved get shot nigga pac killed fucksuge karma bitch
17903,3,0,0,3,2,rt girl let dude treat like yellow starburst pink starburst
17904,3,0,3,0,1,rt one rt lmaooooooo never saw bitch deltron concert blood
17905,3,0,3,0,1,rt someone retweets bitch hate onto timeline
17906,3,0,3,0,1,rt big bitch back group girl known caboose fat
17907,3,0,3,0,1,rt hahaha ok got point would hella bitch screamin cryin ovum nigga th…
17908,3,2,1,0,0,rt hate hoe already face_with_tears_of_joy face_with_tears_of_joy shit crack
17909,3,1,2,0,1,rt dad hoe fuck cactus
17910,3,0,3,0,1,rt nigga fufu bitch
17911,3,0,3,0,1,rt ow gone big lanky twat
17912,3,1,0,2,2,rt incase hillbilly try roast crocodile
17913,3,0,0,3,2,rt birdit planeit jake mcgee
17914,3,0,3,0,1,rt yall hoe need get much life fuckin hater go get
17915,9,1,8,0,1,rt face_with_tears_of_joy xx rt twitter nigga care bout hairy pussy nigga fucked today aint gi…
17916,3,1,2,0,1,rt andrew bynum got traded waived next day nigger keep job
17917,3,2,1,0,0,rt nigger color state mind
17918,3,0,3,0,1,rt somewhere ghetto nigger getting shot bbq
17919,3,0,3,0,1,rt face_with_tears_of_joy rt interesting rt rt ur child father aint shitthen look mirror dumb bitch …
17920,3,0,3,0,1,rt buy milk w wic guy rt qtna rt yall bitch gon breast feed wit nipple ring flushed_face
17921,3,1,0,2,2,rt psychological warfare dhimmis defeating islam joining force take world trash h…
17922,3,0,0,3,2,rt national bird american bald eagle endangered specie success story
17923,3,0,0,3,2,rt republican want yank food stamp hungry may prg p2
17924,3,0,3,0,1,rt recent harvard study concluded bitch fact trippin
17925,3,0,0,3,2,rt mila kunis heterochromia iridum give two different colored eye one eye green brown
17926,3,0,0,3,2,rt string attached box animal cracker originally put box could hung christmas tree…
17927,3,0,3,0,1,rt see subtweeting hoe
17928,3,0,3,0,1,rt fag cause post found attractive well rt nigga post trannys see nigga thirst ov…
17929,6,0,6,0,1,rt never hoe entertaining always fact entertaining hoe
17930,3,0,3,0,1,rt bitch
17931,3,0,3,0,1,rt get panty twist take let tongue twist around pussy instead
17932,3,0,3,0,1,rt bitch ever get ludacriss way
17933,3,0,3,0,1,rt though ive would turned heartless bitch stronger bet…
17934,3,1,2,0,1,rt like cold hearted cunt
17935,3,0,3,0,1,rt need pussy ate
17936,3,0,1,2,2,rt yo mama ghetto us cigarette butt qtips
17937,3,0,1,2,2,rt go monkey bar meet swinger
17938,3,0,3,0,1,rt pepsi cheerio smashin hoe got blue taco bae think flaco errybody frontin jus…
17939,3,0,3,0,1,rt one bae end day see-no-evil_monkey cause ride unlike bitch
17940,3,0,3,0,1,rt pussy wet got ta dry outsidestop telling business
17941,3,0,0,3,2,rt rt care kendrick made song still trash
17942,3,0,3,0,1,rt listen cunt today aint yo day
17943,3,2,1,0,0,rt nah hate white people since look like dyke rt think ended racism
17944,3,0,3,0,1,rt moment truth hoe truth
17945,3,0,1,2,2,rt shy people tend great observational skill making easier recognize core problem solving
17946,3,0,2,1,1,rt philly full type hoe broke bitch
17947,3,1,2,0,1,rt always dyke virgin way around first time eating box take virginity …
17948,3,0,3,0,1,rt vote die bitch
17949,3,0,3,0,1,rt nah go talk ur hoe since u dont wan na text back n shit
17950,3,0,3,0,1,rt andy went owning toy owning bitch also tf coke teaching class face_with_tears_of_joy
17951,3,0,3,0,1,rt see bitch nigga subtweet
17952,3,0,3,0,1,rt grown let hoe peace
17953,3,0,3,0,1,rt sharkeishad lose one face due brute force knockout punch dat bitch got sharkeishad
17954,3,0,3,0,1,rt hoe aint loyal woman generation trusted
17955,3,0,1,2,2,rt phone go class teacher say turn trash song mixtape
17956,3,0,2,1,1,rt bitch actor
17957,3,0,2,1,1,rt gemini really look back ex thing look better trash
17958,3,1,2,0,1,rt yall really expect yr old nigga still rap raping hoe killing mother nah
17959,3,0,3,0,1,rt twitter whats mean rt come alive night time sleep day hoe night
17960,3,0,3,0,1,rt good pussy aint changin nothin might bump main hoe side jank mean get fucked confused_face
17961,3,0,3,0,1,rt pussy must pop severely im single face_with_tears_of_joy
17962,3,0,3,0,1,rt mac lay floor like matress young based god came straight bitch
17963,3,0,0,3,2,rt shakespeare birthday take look shakespearean trash talk
17964,3,3,0,0,0,rt illegal alien race crime wetback
17965,3,0,3,0,1,rt girl cant make decision whether date tell bitch kick rock
17966,3,0,3,0,1,rt ya girl shave pussy going girl somethings wrong
17967,3,0,3,0,1,rt dont try fuck got million two bitch tell promise
17968,3,0,0,3,2,rt sometimes need moment appreciate noble guinea pig steampunk dragon wing
17969,3,0,0,3,2,rt naming son caesar dawn ape absolute best movie ive ever seen entire life
17970,3,0,0,3,2,rt didyouknow comstock lode boon grew ppl became largest wealthiest…
17971,3,0,3,0,1,rt cry kill fire rt pussy cry help
17972,3,0,3,0,1,rt got hoe dick like brad pitt
17973,3,0,0,3,2,rt look ghetto work
17974,3,0,0,3,2,rt austin cute like look excited got oreo
17975,3,0,3,0,1,rt bitch cheat got ta acknowledge gon na happens hurt le
17976,3,0,3,0,1,rt everybody turning asshole year look bitch done u
17977,3,0,2,1,1,rt boy discover hoe
17978,3,0,0,3,2,rt try tell grandpa music trash
17979,3,0,2,1,1,rt jenny hoe til got aid ready settle forrest gump tried saving many tim…
17980,3,0,3,0,1,rt leotard leopard zeeti hoe dumb twitpic selfie wearing leotard
17981,3,0,3,0,1,rt gave bitch much confidence unamused_face
17982,3,1,2,0,1,rt nigga want bitch like trey loudly_crying_face
17983,3,0,0,3,2,rt shy people flirt learn tip best
17984,3,0,3,0,1,rt hoe aint nothin hoe
17985,3,0,3,0,1,rt hate people think mad sad cause talking nah chillin bitch
17986,3,0,3,0,1,rt opinion highly irrelevant bitch
17987,3,0,3,0,1,rt fighting bitch like legal
17988,3,0,3,0,1,rt fresh jail got chopper bitch like vick number like bk whopper
17989,3,0,3,0,1,rt well crazy bitch look motherfucker corpse find…
17990,3,0,0,3,2,rt british jihadi mother want first female executioner mi6s wanted
17991,3,1,2,0,1,rt detroit nigga listen dbco fuck nigga bitch trying hold money an…
17992,3,1,2,0,1,rt block think post youjust ask like bos employee as bitch
17993,3,2,1,0,0,rt hate faggot talk shit block respond bitch write letter response an…
17994,3,1,2,0,1,rt nigga get married start dissin single bitch smh rt bitch want allowance 200 date still singl…
17995,6,0,0,6,2,rt best collegegameday sign ever dakness spreading charlie murphy true hollywood story chappelleshow
17996,3,0,3,0,1,rt bae go text hoe
17997,3,1,2,0,1,rt bout bitch got together thought reason make boyfriend claim
17998,3,1,2,0,1,rt bitch eyebrow lookin like bull logo
17999,3,0,3,0,1,rt bye bitch
18000,3,0,3,0,1,rt pussy dry 7 unamused_face
18001,3,0,3,0,1,rt simple dont hoedont worry exposed face_with_stuck-out_tongue_&_winking_eye fight
18002,3,0,3,0,1,rt rohan bitch yo face_with_tears_of_joy
18003,3,0,3,0,1,rt bitch phoney face_with_tears_of_joy
18004,9,1,8,0,1,rt row hoe curl girl plank skank deep cut slut quad broad pecs s…
18005,3,0,0,3,2,rt know yankee fan listen kay every night absolutely brutal nonsensical blah radio n…
18006,3,0,3,0,1,rt bitch sad lookin like lack funny
18007,3,1,2,0,1,rt give ya hoe one girl work
18008,6,2,4,0,1,rt nigga try slide bitch dm
18009,3,0,3,0,1,rt bitch putting soul routine face_with_tears_of_joy
18010,3,0,0,3,2,rt talking eggplant skurred af
18011,3,0,3,0,1,rt bad bitch asks come
18012,3,1,2,0,1,rt boy discover hoe
18013,6,0,1,5,2,rt phone go class teacher say turn trash song mixtape
18014,6,0,6,0,1,rt bruh threw bitch
18015,3,0,3,0,1,rt every time bobby bitch come
18016,3,0,2,1,1,rt kid definitely got pussy game
18017,3,0,0,3,2,rt oreo shake
18018,3,1,2,0,1,rt jerryspringer raw white trash side applauding
18019,3,0,3,0,1,rt bitch asks eat as
18020,4,3,1,0,0,rt ball ashy rt real woman real faggot let em smh
18021,3,0,3,0,1,rt hoe care future irrelevant
18022,3,0,3,0,1,rt get hoe need cute muscle dress as swag talk good game
18023,3,0,0,3,2,rt john kerry caught appearing mock israel ‘ pinpoint operation gaza israel gaza
18024,3,1,2,0,1,rt give hoe inch cuz try take mile
18025,3,0,3,0,1,rt brother weekend bitch longlivelilray
18026,3,0,3,0,1,rt seen thesis nigga lose basic bitch
18027,3,0,3,0,1,rt bitch blew high
18028,3,0,3,0,1,rt gucci mane locked rn u want talk relationship status rn bitch shut got ta free nigga first
18029,3,1,2,0,1,rt yeah yo girlfriend bitch hope got hive
18030,3,0,3,0,1,rt bitch wan na ignore text wait till get work rt caption
18031,3,0,0,3,2,rt fear mongering left dying wake going believe charlie rangel hussein mia love c…
18032,3,0,3,0,1,rt mt paid white supremacist always get negro dirty work fergus…
18033,3,0,3,0,1,rt rt hoe fake gay
18034,3,0,3,0,1,rt lmaoo accurate rt bitch see quote tweet tl
18035,3,0,3,0,1,rt lmaooooooo rt dum bitch made
18036,3,0,2,1,1,rt nipple determine whether titty trash
18037,3,1,0,2,2,rt well difference erick erickson ive always understood obama muslim jihadi sympathizer
18038,3,2,1,0,0,rt hate bitch dat act like nigga unamused_face
18039,3,0,3,0,1,rt know double faced bitch named madison
18040,3,0,3,0,1,rt know faggot named luke
18041,3,0,3,0,1,rt nah go talk ur hoe since u dont wan na text back n shit
18042,3,0,3,0,1,rt love emoji person_tipping_hand like duh bitch person_tipping_hand lol give fuck person_tipping_hand ugly person_tipping_hand whatcha gon na person_tipping_hand
18043,3,0,3,0,1,rt bitch post type sex position pic heart emojis let yu get position bitch complain a…
18044,3,0,3,0,1,rt hol bitch weary_face
18045,3,0,3,0,1,rt heard big booty bitch take eggplant
18046,3,0,3,0,1,rt marijuana gateway drug lead happiness great sex pain relief increased patience crazy bitch w…
18047,3,0,3,0,1,rt row hoe curl girl plank skank deep cut slut quad broad pecs n…
18048,3,0,3,0,1,rt cant see real woman yourside thick thin maybe deserve hoe si…
18049,3,0,0,3,2,rt actor charlie sheen bought seat angel baseball game hope catching home run ball
18050,3,0,3,0,1,rt company sell menstrual pad pet dog called bitch diaper
